year,timestep,availability-wind,availability-solar,demand-demand,market_price
2030,334,0.922145,0.0,0.651678724,89.618
2030,335,0.935499,0.0,0.620874137,88.758
2030,336,0.936817,0.0,0.597770104,79.799
2030,337,0.923446,0.0,0.628078914,86.356
2030,338,0.867813,0.0,0.618682676,79.896
2030,339,0.806316,0.0,0.616292521,78.996
2030,340,0.773568,0.0,0.621680262,78.556
2030,341,0.740971,0.0,0.644358142,83.273
2030,342,0.767199,0.0,0.64555409,81.522
2030,343,0.852204,0.0,0.714950159,77.577
2030,344,0.92504,0.0,0.757596745,110.63
2030,345,0.946928,0.007222222222222223,0.771902001,109.8
2030,346,0.961097,0.046504444444444445,0.789149428,85.936
2030,347,0.980952,0.09301444444444443,0.806341496,74.799
2030,348,0.988275,0.11641777777777776,0.822958147,65.382
2030,349,0.989113,0.07630666666666668,0.847405269,57.122
2030,350,0.988416,0.047032222222222225,0.850285191,64.281
2030,351,0.987536,0.019272222222222225,0.84405767,82.068
2030,352,0.988624,0.00034777777777777774,0.866286456,119.65
2030,353,0.988895,0.0,0.873486636,143.87
2030,354,0.989105,0.0,0.839851206,106.6
2030,355,0.989113,0.0,0.813472949,104.66
2030,356,0.989088,0.0,0.774585369,81.948
2030,357,0.988957,0.0,0.732630638,79.952
2030,358,0.98883,0.0,0.688843418,76.698
2030,359,0.988116,0.0,0.643282818,76.094
2030,360,0.986821,0.0,0.614409138,74.574
2030,361,0.983993,0.0,0.645075982,72.749
2030,362,0.979625,0.0,0.632653966,73.097
2030,363,0.979822,0.0,0.629869263,73.138
2030,364,0.978551,0.0,0.636881116,75.682
2030,365,0.977906,0.0,0.661239097,79.702
2030,366,0.976392,0.0,0.664470489,77.588
2030,367,0.964531,0.0,0.735108965,102.82
2030,368,0.972551,0.0,0.778321958,109.65
2030,369,0.977636,0.07706777777777778,0.794355487,80.802
2030,370,0.985258,0.15244888888888886,0.801780386,74.366
2030,371,0.98622,0.2374277777777778,0.799311612,56.36
2030,372,0.984651,0.412431111111111,0.799701986,33.99
2030,373,0.982885,0.5027111111111111,0.817756915,36.919
2030,374,0.981725,0.47508111111111107,0.823075201,75.918
2030,375,0.976705,0.3225433333333333,0.82489442,85.597
2030,376,0.977194,0.0796488888888889,0.850087224,107.55
2030,377,0.965648,0.0,0.877435789,136.84
2030,378,0.958999,0.0,0.860152375,133.01
2030,379,0.958234,0.0,0.837656599,114.02
2030,380,0.951272,0.0,0.801289583,80.517
2030,381,0.937236,0.0,0.758106271,82.08
2030,382,0.936947,0.0,0.715980376,80.897
2030,383,0.916051,0.0,0.67433038,80.724
2030,384,0.88921,0.0,0.648320132,80.129
2030,385,0.893867,0.0,0.684697809,80.524
2030,386,0.86861,0.0,0.677107949,73.919
2030,387,0.827183,0.0,0.674595377,70.865
2030,388,0.750099,0.0,0.680058744,72.9
2030,389,0.63257,0.0,0.701030494,73.162
2030,390,0.527899,0.0,0.700695027,71.359
2030,391,0.409806,0.0,0.769633515,74.084
2030,392,0.344429,0.0,0.810037003,83.24
2030,393,0.363371,0.00030333333333333335,0.822674777,97.876
2030,394,0.431521,0.005008888888888889,0.83185288,81.576
2030,395,0.543322,0.009565555555555555,0.833729482,68.717
2030,396,0.655587,0.012483333333333332,0.836117731,58.733
2030,397,0.704661,0.023288888888888887,0.856487727,38.234
2030,398,0.699321,0.031146666666666663,0.860237649,51.918
2030,399,0.695043,0.010156666666666666,0.853023077,69.142
2030,400,0.767607,0.0,0.877739035,76.047
2030,401,0.786674,0.0,0.894918683,99.794
2030,402,0.665546,0.0,0.866008838,101.55
2030,403,0.509075,0.0,0.836649457,85.797
2030,404,0.410915,0.0,0.795238762,73.031
2030,405,0.365009,0.0,0.749137042,72.638
2030,406,0.281333,0.0,0.70240711,69.782
2030,407,0.19333,0.0,0.658764192,69.35
2030,408,0.137196,0.0,0.632365858,71.127
2030,409,0.095535,0.0,0.644953596,69.458
2030,410,0.070863,0.0,0.632545937,68.686
2030,411,0.05992,0.0,0.626935196,68.653
2030,412,0.055683,0.0,0.630951148,69.191
2030,413,0.068714,0.0,0.653010876,70.701
2030,414,0.079321,0.0,0.654998815,77.151
2030,415,0.070765,0.0,0.724617049,79.654
2030,416,0.050119,0.0,0.767742245,117.02
2030,417,0.038411,0.0017755555555555558,0.783321198,99.3
2030,418,0.054971,0.011649999999999999,0.794192799,79.62
2030,419,0.106216,0.033424444444444444,0.800011218,68.593
2030,420,0.202386,0.08670333333333333,0.802382668,55.843
2030,421,0.336216,0.13716888888888887,0.821450803,46.54
2030,422,0.45405,0.11386,0.83076299,70.157
2030,423,0.530843,0.053718888888888885,0.835990436,76.457
2030,424,0.571024,0.005708888888888889,0.861201624,86.074
2030,425,0.578003,0.0,0.873482568,99.972
2030,426,0.56705,0.0,0.841343748,99.92
2030,427,0.579713,0.0,0.812847174,83.693
2030,428,0.58863,0.0,0.770806891,81.294
2030,429,0.594375,0.0,0.723239142,77.605
2030,430,0.618164,0.0,0.678423136,73.861
2030,431,0.630127,0.0,0.633603493,76.988
2030,432,0.619327,0.0,0.605411963,72.7
2030,433,0.589673,0.0,0.62219293,68.527
2030,434,0.5564,0.0,0.608965623,64.504
2030,435,0.545427,0.0,0.604451567,60.69
2030,436,0.5203819999999999,0.0,0.608916316,65.796
2030,437,0.47997,0.0,0.630410339,69.025
2030,438,0.453451,0.0,0.630842372,77.187
2030,439,0.45758,0.0,0.700980749,80.351
2030,440,0.479305,0.0006833333333333333,0.747485526,89.956
2030,441,0.503897,0.12181333333333333,0.76569694,96.51
2030,442,0.493846,0.13811111111111113,0.791746853,79.457
2030,443,0.488989,0.10947999999999998,0.80396112,76.486
2030,444,0.49314,0.09835333333333333,0.807959728,68.657
2030,445,0.5031,0.07267666666666667,0.822869575,65.939
2030,446,0.530319,0.04325111111111112,0.819174921,67.887
2030,447,0.590582,0.016134444444444444,0.808329974,72.452
2030,448,0.665067,0.00014888888888888891,0.831545693,84.585
2030,449,0.713076,0.0,0.843515416,100.42
2030,450,0.726042,0.0,0.815412665,93.486
2030,451,0.714409,0.0,0.787234221,87.717
2030,452,0.689166,0.0,0.747151107,81.819
2030,453,0.672769,0.0,0.703676513,78.762
2030,454,0.675814,0.0,0.664607536,77.749
2030,455,0.676645,0.0,0.624171857,77.521
2030,456,0.67978,0.0,0.595134939,77.516
2030,457,0.703309,0.0,0.558115011,71.879
2030,458,0.725901,0.0,0.542628921,68.496
2030,459,0.721775,0.0,0.533997228,63.262
2030,460,0.708969,0.0,0.52961521,68.138
2030,461,0.731133,0.0,0.529560171,69.418
2030,462,0.734606,0.0,0.536860156,71.957
2030,463,0.729595,0.0,0.578385519,73.745
2030,464,0.706809,0.011508888888888888,0.620059869,80.312
2030,465,0.668276,0.39655444444444443,0.646517964,86.526
2030,466,0.622402,0.5950377777777778,0.663013419,82.572
2030,467,0.627643,0.65735,0.665310574,66.495
2030,468,0.593551,0.6614422222222222,0.661126292,70.092
2030,469,0.57622,0.6397166666666667,0.658990087,72.666
2030,470,0.577964,0.57953,0.660050995,77.519
2030,471,0.578013,0.4266877777777778,0.664955237,84.312
2030,472,0.598673,0.1355555555555555,0.681931601,90.19
2030,473,0.600538,0.0,0.717401231,91.539
2030,474,0.561348,0.0,0.713940749,97.191
2030,475,0.502184,0.0,0.697337048,83.195
2030,476,0.438126,0.0,0.673694817,81.771
2030,477,0.376625,0.0,0.644380625,78.208
2030,478,0.325492,0.0,0.614540119,77.516
2030,479,0.283043,0.0,0.586814244,72.49
2030,480,0.236232,0.0,0.562647047,72.035
2030,481,0.185799,0.0,0.550576454,58.623
2030,482,0.147937,0.0,0.537147897,58.365
2030,483,0.120778,0.0,0.530049221,63.254
2030,484,0.10701,0.0,0.525433815,54.519
2030,485,0.105131,0.0,0.520140324,64.891
2030,486,0.115678,0.0,0.516848517,66.512
2030,487,0.111626,0.0,0.547974993,72.658
2030,488,0.113541,0.0003388888888888889,0.579755715,77.522
2030,489,0.122971,0.0699411111111111,0.604304051,84.42
2030,490,0.144839,0.16180111111111115,0.625452925,85.474
2030,491,0.150878,0.2572433333333333,0.632750121,84.527
2030,492,0.161806,0.3074377777777778,0.63477056,86.33
2030,493,0.178699,0.26258,0.636275569,75.763
2030,494,0.199987,0.16650777777777775,0.63525407,75.423
2030,495,0.246048,0.07620555555555555,0.64465292,82.364
2030,496,0.312839,0.011788888888888889,0.671028145,90.343
2030,497,0.399164,0.0,0.722963238,101.48
2030,498,0.467455,0.0,0.725684384,101.03
2030,499,0.501984,0.0,0.713280189,92.773
2030,500,0.539699,0.0,0.690210666,82.167
2030,501,0.553454,0.0,0.659735053,82.12
2030,502,0.567133,0.0,0.625023163,78.523
2030,503,0.586824,0.0,0.594182046,78.226
2030,504,0.594811,0.0,0.572853556,77.405
2030,505,0.636668,0.0,0.644115649,68.91
2030,506,0.689158,0.0,0.642694075,65.529
2030,507,0.727071,0.0,0.64972811,68.383
2030,508,0.735959,0.0,0.661425704,70.017
2030,509,0.749243,0.0,0.686729898,71.449
2030,510,0.760221,0.0,0.690862697,71.728
2030,511,0.755459,0.0,0.763297944,74.469
2030,512,0.747173,0.0,0.80805203,79.483
2030,513,0.749205,0.01773777777777778,0.823626885,107.46
2030,514,0.74288,0.08499555555555556,0.819624529,74.221
2030,515,0.705899,0.17504999999999998,0.812830319,64.184
2030,516,0.632669,0.23154111111111111,0.808048785,38.927
2030,517,0.576085,0.27890333333333334,0.827578504,27.669
2030,518,0.563594,0.20973555555555556,0.828543287,46.058
2030,519,0.55037,0.1066411111111111,0.827875686,70.411
2030,520,0.560961,0.010437777777777778,0.853406211,74.956
2030,521,0.623108,0.0,0.891660973,95.068
2030,522,0.686169,0.0,0.887245204,92.017
2030,523,0.676442,0.0,0.868004917,80.775
2030,524,0.636252,0.0,0.83379876,78.415
2030,525,0.598665,0.0,0.791385266,83.878
2030,526,0.601239,0.0,0.7472782,81.116
2030,527,0.595634,0.0,0.701617123,69.729
2030,528,0.598628,0.0,0.673199801,67.715
2030,529,0.56277,0.0,0.692386151,67.17
2030,530,0.555392,0.0,0.678484656,70.228
2030,531,0.593549,0.0,0.672207078,67.014
2030,532,0.648737,0.0,0.674120728,66.512
2030,533,0.680558,0.0,0.693145933,67.343
2030,534,0.70948,0.0,0.692791407,69.95
2030,535,0.724267,0.0,0.763154907,91.457
2030,536,0.704677,0.0,0.805247126,103.64
2030,537,0.686915,0.012436666666666665,0.821200482,87.132
2030,538,0.714418,0.03416222222222222,0.842438881,67.873
2030,539,0.735185,0.06894888888888889,0.853288142,48.991
2030,540,0.748234,0.10711,0.857024817,43.573
2030,541,0.796991,0.10317333333333331,0.869703031,70.008
