year,timestep,availability-wind,availability-solar,demand-demand,market_price
2030,355,0.989113,0.0,0.813472949,105.13
2030,356,0.989088,0.0,0.774585369,94.4
2030,357,0.988957,0.0,0.732630638,79.04
2030,358,0.98883,0.0,0.688843418,77.76
2030,359,0.988116,0.0,0.643282818,78.5
2030,360,0.986821,0.0,0.614409138,68.0
2030,361,0.983993,0.0,0.645075982,76.51
2030,362,0.979625,0.0,0.632653966,77.43
2030,363,0.979822,0.0,0.629869263,76.82
2030,364,0.978551,0.0,0.636881116,73.05
2030,365,0.977906,0.0,0.661239097,72.61
2030,366,0.976392,0.0,0.664470489,92.4
2030,367,0.964531,0.0,0.735108965,115.8
2030,368,0.972551,0.0,0.778321958,144.11
2030,369,0.977636,0.07706777777777778,0.794355487,138.6
2030,370,0.985258,0.15244888888888886,0.801780386,122.0
2030,371,0.98622,0.2374277777777778,0.799311612,110.0
2030,372,0.984651,0.412431111111111,0.799701986,88.0
2030,373,0.982885,0.5027111111111111,0.817756915,88.1
2030,374,0.981725,0.47508111111111107,0.823075201,84.0
2030,375,0.976705,0.3225433333333333,0.82489442,110.29
2030,376,0.977194,0.0796488888888889,0.850087224,111.69
2030,377,0.965648,0.0,0.877435789,128.3
2030,378,0.958999,0.0,0.860152375,122.1
2030,379,0.958234,0.0,0.837656599,102.0
2030,380,0.951272,0.0,0.801289583,89.97
2030,381,0.937236,0.0,0.758106271,84.0
2030,382,0.936947,0.0,0.715980376,82.21
2030,383,0.916051,0.0,0.67433038,75.2
2030,384,0.88921,0.0,0.648320132,71.8
2030,385,0.893867,0.0,0.684697809,71.65
2030,386,0.86861,0.0,0.677107949,70.73
2030,387,0.827183,0.0,0.674595377,69.79
2030,388,0.750099,0.0,0.680058744,69.54
2030,389,0.63257,0.0,0.701030494,71.31
2030,390,0.527899,0.0,0.700695027,75.57
2030,391,0.409806,0.0,0.769633515,84.94
2030,392,0.344429,0.0,0.810037003,96.74
2030,393,0.363371,0.00030333333333333335,0.822674777,106.18
2030,394,0.431521,0.005008888888888889,0.83185288,110.33
2030,395,0.543322,0.009565555555555555,0.833729482,111.1
2030,396,0.655587,0.012483333333333332,0.836117731,113.74
2030,397,0.704661,0.023288888888888887,0.856487727,116.73
2030,398,0.699321,0.031146666666666663,0.860237649,118.0
2030,399,0.695043,0.010156666666666666,0.853023077,122.62
2030,400,0.767607,0.0,0.877739035,126.55
2030,401,0.786674,0.0,0.894918683,136.91
2030,402,0.665546,0.0,0.866008838,122.51
2030,403,0.509075,0.0,0.836649457,113.1
2030,404,0.410915,0.0,0.795238762,99.16
2030,405,0.365009,0.0,0.749137042,93.73
2030,406,0.281333,0.0,0.70240711,89.1
2030,407,0.19333,0.0,0.658764192,83.21
2030,408,0.137196,0.0,0.632365858,80.3
2030,409,0.095535,0.0,0.644953596,76.99
2030,410,0.070863,0.0,0.632545937,74.67
2030,411,0.05992,0.0,0.626935196,74.18
2030,412,0.055683,0.0,0.630951148,76.09
2030,413,0.068714,0.0,0.653010876,77.6
2030,414,0.079321,0.0,0.654998815,89.09
2030,415,0.070765,0.0,0.724617049,109.23
2030,416,0.050119,0.0,0.767742245,121.98
2030,417,0.038411,0.0017755555555555558,0.783321198,118.26
2030,418,0.054971,0.011649999999999999,0.794192799,110.4
2030,419,0.106216,0.033424444444444444,0.800011218,80.0
2030,420,0.202386,0.08670333333333333,0.802382668,83.95
2030,421,0.336216,0.13716888888888887,0.821450803,70.64
2030,422,0.45405,0.11386,0.83076299,86.61
2030,423,0.530843,0.053718888888888885,0.835990436,85.8
2030,424,0.571024,0.005708888888888889,0.861201624,98.68
2030,425,0.578003,0.0,0.873482568,103.75
2030,426,0.56705,0.0,0.841343748,103.35
2030,427,0.579713,0.0,0.812847174,87.85
2030,428,0.58863,0.0,0.770806891,81.0
2030,429,0.594375,0.0,0.723239142,83.14
2030,430,0.618164,0.0,0.678423136,76.63
2030,431,0.630127,0.0,0.633603493,73.61
2030,432,0.619327,0.0,0.605411963,69.14
2030,433,0.589673,0.0,0.62219293,66.26
2030,434,0.5564,0.0,0.608965623,63.0
2030,435,0.545427,0.0,0.604451567,62.76
2030,436,0.5203819999999999,0.0,0.608916316,63.32
2030,437,0.47997,0.0,0.630410339,66.9
2030,438,0.453451,0.0,0.630842372,76.49
2030,439,0.45758,0.0,0.700980749,86.0
2030,440,0.479305,0.0006833333333333333,0.747485526,104.27
2030,441,0.503897,0.12181333333333333,0.76569694,99.91
2030,442,0.493846,0.13811111111111113,0.791746853,87.53
2030,443,0.488989,0.10947999999999998,0.80396112,84.0
2030,444,0.49314,0.09835333333333333,0.807959728,72.21
2030,445,0.5031,0.07267666666666667,0.822869575,73.36
2030,446,0.530319,0.04325111111111112,0.819174921,75.22
2030,447,0.590582,0.016134444444444444,0.808329974,73.04
2030,448,0.665067,0.00014888888888888891,0.831545693,84.9
